uniprot_id,pathway_id,pathway_name,evidence
A6NHC0,R-HSA-1474228,Degradation of the extracellular matrix,TAS
A6NHG9,R-HSA-9752946,Expression and translocation of olfactory receptors,IEA
A6NHJ4,R-HSA-212436,Generic Transcription Pathway,TAS
A6NHL2,R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,IEA
A6NHL2,R-HSA-190840,Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,TAS
A6NHL2,R-HSA-190861,Gap junction assembly,IEA
A6NHL2,R-HSA-2132295,MHC class II antigen presentation,TAS
A6NHL2,R-HSA-2467813,Separation of Sister Chromatids,TAS
A6NHL2,R-HSA-2500257,Resolution of Sister Chromatid Cohesion,TAS
A6NHL2,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,TAS
A6NHL2,R-HSA-380320,Recruitment of NuMA to mitotic centrosomes,TAS
A6NHL2,R-HSA-389960,Formation of tubulin folding intermediates by CCT/TriC,IEA
A6NHL2,R-HSA-389977,Post-chaperonin tubulin folding pathway,IEA
A6NHL2,R-HSA-437239,Recycling pathway of L1,TAS
A6NHL2,R-HSA-437239,Recycling pathway of L1,IEA
A6NHL2,R-HSA-5620920,Cargo trafficking to the periciliary membrane,TAS
A6NHL2,R-HSA-5626467,RHO GTPases activate IQGAPs,TAS
A6NHL2,R-HSA-5663220,RHO GTPases Activate Formins,TAS
A6NHL2,R-HSA-6807878,COPI-mediated anterograde transport,TAS
A6NHL2,R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,TAS
A6NHL2,R-HSA-6811436,COPI-independent Golgi-to-ER retrograde traffic,TAS
A6NHL2,R-HSA-68877,Mitotic Prometaphase,TAS
A6NHL2,R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,TAS
A6NHL2,R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,IEA
A6NHL2,R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,TAS
A6NHL2,R-HSA-9609690,HCMV Early Events,TAS
A6NHL2,R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,IEA
A6NHL2,R-HSA-9619483,Activation of AMPK downstream of NMDARs,IEA
A6NHL2,R-HSA-9646399,Aggrephagy,TAS
A6NHL2,R-HSA-9646399,Aggrephagy,IEA
A6NHL2,R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,TAS
A6NHL2,R-HSA-9668328,Sealing of the nuclear envelope (NE) by ESCRT-III,TAS
A6NHL2,R-HSA-983189,Kinesins,TAS
A6NHL2,R-HSA-9833482,PKR-mediated signaling,TAS
A6NHL2,R-HSA-9979719,Processing of antigen in germinal center B cells,TAS
A6NHQ4,R-HSA-212300,PRC2 methylates histones and DNA,TAS
A6NHX0,R-HSA-9639288,Amino acids regulate mTORC1,TAS
A6NI15,R-HSA-9793380,Formation of paraxial mesoderm,IEA
A6NI15,R-HSA-9824272,Somitogenesis,IEA
A6NI28,R-HSA-8980692,RHOA GTPase cycle,TAS
A6NI28,R-HSA-9013148,CDC42 GTPase cycle,TAS
A6NI28,R-HSA-9013149,RAC1 GTPase cycle,TAS
A6NI28,R-HSA-9013404,RAC2 GTPase cycle,TAS
A6NI28,R-HSA-9013423,RAC3 GTPase cycle,TAS
A6NI73,R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,TAS
A6NIH7,R-HSA-5624138,Trafficking of myristoylated proteins to the cilium,TAS
A6NIJ9,R-HSA-9752946,Expression and translocation of olfactory receptors,IEA
A6NIX2,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,TAS
A6NIX2,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,IEA
A6NJZ3,R-HSA-9752946,Expression and translocation of olfactory receptors,IEA
A6NK53,R-HSA-212436,Generic Transcription Pathway,TAS
A6NK58,R-HSA-9857492,Protein lipoylation,TAS
A6NK59,R-HSA-8951664,Neddylation,TAS
A6NK59,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,TAS
A6NKK0,R-HSA-9752946,Expression and translocation of olfactory receptors,IEA
A6NL08,R-HSA-9752946,Expression and translocation of olfactory receptors,IEA
A6NL26,R-HSA-9752946,Expression and translocation of olfactory receptors,IEA
A6NLW8,R-HSA-9819196,Zygotic genome activation (ZGA),TAS
A6NM03,R-HSA-9752946,Expression and translocation of olfactory receptors,IEA
A6NM76,R-HSA-9752946,Expression and translocation of olfactory receptors,IEA
A6NMB1,R-HSA-2172127,DAP12 interactions,TAS
A6NMS3,R-HSA-9752946,Expression and translocation of olfactory receptors,IEA
A6NMU1,R-HSA-9752946,Expression and translocation of olfactory receptors,IEA
A6NMZ5,R-HSA-9752946,Expression and translocation of olfactory receptors,IEA
A6NMZ7,R-HSA-1442490,Collagen degradation,TAS
A6NMZ7,R-HSA-1650814,Collagen biosynthesis and modifying enzymes,TAS
A6NMZ7,R-HSA-186797,Signaling by PDGF,TAS
A6NMZ7,R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures,TAS
A6NMZ7,R-HSA-216083,Integrin cell surface interactions,TAS
A6NMZ7,R-HSA-3000178,ECM proteoglycans,TAS
A6NMZ7,R-HSA-3000178,ECM proteoglycans,IEA
A6NMZ7,R-HSA-419037,NCAM1 interactions,TAS
A6NMZ7,R-HSA-8948216,Collagen chain trimerization,TAS
A6NN14,R-HSA-212436,Generic Transcription Pathway,TAS
A6NND4,R-HSA-381753,Olfactory Signaling Pathway,IEA
A6NND4,R-HSA-381753,Olfactory Signaling Pathway,TAS
A6NND4,R-HSA-9752946,Expression and translocation of olfactory receptors,IEA
A6NNF4,R-HSA-212436,Generic Transcription Pathway,TAS
A6NNM8,R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,TAS
A6NNW6,R-HSA-70171,Glycolysis,TAS
A6NNW6,R-HSA-70263,Gluconeogenesis,TAS
A6NNZ2,R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,IEA
A6NNZ2,R-HSA-190840,Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,TAS
A6NNZ2,R-HSA-190861,Gap junction assembly,IEA
A6NNZ2,R-HSA-2132295,MHC class II antigen presentation,TAS
A6NNZ2,R-HSA-2467813,Separation of Sister Chromatids,TAS
A6NNZ2,R-HSA-2500257,Resolution of Sister Chromatid Cohesion,TAS
A6NNZ2,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,TAS
A6NNZ2,R-HSA-380320,Recruitment of NuMA to mitotic centrosomes,TAS
A6NNZ2,R-HSA-437239,Recycling pathway of L1,TAS
A6NNZ2,R-HSA-437239,Recycling pathway of L1,IEA
A6NNZ2,R-HSA-5620920,Cargo trafficking to the periciliary membrane,TAS
A6NNZ2,R-HSA-5626467,RHO GTPases activate IQGAPs,TAS
A6NNZ2,R-HSA-5663220,RHO GTPases Activate Formins,TAS
A6NNZ2,R-HSA-6807878,COPI-mediated anterograde transport,TAS
A6NNZ2,R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,TAS
A6NNZ2,R-HSA-6811436,COPI-independent Golgi-to-ER retrograde traffic,TAS
A6NNZ2,R-HSA-68877,Mitotic Prometaphase,TAS
A6NNZ2,R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,TAS
A6NNZ2,R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,IEA
A6NNZ2,R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,TAS
A6NNZ2,R-HSA-9609690,HCMV Early Events,TAS
A6NNZ2,R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,IEA
A6NNZ2,R-HSA-9619483,Activation of AMPK downstream of NMDARs,IEA
A6NNZ2,R-HSA-9646399,Aggrephagy,TAS
A6NNZ2,R-HSA-9646399,Aggrephagy,IEA
A6NNZ2,R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,TAS
A6NNZ2,R-HSA-9668328,Sealing of the nuclear envelope (NE) by ESCRT-III,TAS
A6NNZ2,R-HSA-983189,Kinesins,TAS
A6NNZ2,R-HSA-9833482,PKR-mediated signaling,TAS
A6NNZ2,R-HSA-9979719,Processing of antigen in germinal center B cells,TAS
A6NP11,R-HSA-212436,Generic Transcription Pathway,TAS
A6PVC2,R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,TAS
A7E2V4,R-HSA-9010553,Regulation of expression of SLITs and ROBOs,IEA
A7KAX9,R-HSA-8980692,RHOA GTPase cycle,TAS
A7KAX9,R-HSA-9013026,RHOB GTPase cycle,TAS
A7KAX9,R-HSA-9013106,RHOC GTPase cycle,TAS
A7KAX9,R-HSA-9013148,CDC42 GTPase cycle,TAS
A7KAX9,R-HSA-9013149,RAC1 GTPase cycle,TAS
A7KAX9,R-HSA-9013404,RAC2 GTPase cycle,TAS
A7KAX9,R-HSA-9013405,RHOD GTPase cycle,TAS
A7KAX9,R-HSA-9013406,RHOQ GTPase cycle,TAS
A7KAX9,R-HSA-9013408,RHOG GTPase cycle,TAS
A7KAX9,R-HSA-9013409,RHOJ GTPase cycle,TAS
A7KAX9,R-HSA-9013423,RAC3 GTPase cycle,TAS
A7KAX9,R-HSA-9035034,RHOF GTPase cycle,TAS
A7KAX9,R-HSA-9768727,Regulation of CDH1 posttranslational processing and trafficking to plasma membrane,TAS
A7MBM2,R-HSA-5362798,Release of Hh-Np from the secreting cell,TAS
A7MBM2,R-HSA-5362798,Release of Hh-Np from the secreting cell,IEA
A8CG34,R-HSA-1169408,ISG15 antiviral mechanism,TAS
A8CG34,R-HSA-159227,Transport of the SLBP independent Mature mRNA,TAS
A8CG34,R-HSA-159230,Transport of the SLBP Dependant Mature mRNA,TAS
A8CG34,R-HSA-159231,Transport of Mature mRNA Derived from an Intronless Transcript,TAS
A8CG34,R-HSA-159236,Transport of Mature mRNA derived from an Intron-Containing Transcript,TAS
A8CG34,R-HSA-165054,Rev-mediated nuclear export of HIV RNA,TAS
A8CG34,R-HSA-168271,Transport of Ribonucleoproteins into the Host Nucleus,TAS
A8CG34,R-HSA-168276,NS1 Mediated Effects on Host Pathways,TAS
A8CG34,R-HSA-168325,Viral Messenger RNA Synthesis,TAS
A8CG34,R-HSA-168333,NEP/NS2 Interacts with the Cellular Export Machinery,TAS
A8CG34,R-HSA-170822,Regulation of Glucokinase by Glucokinase Regulatory Protein,TAS
A8CG34,R-HSA-180746,Nuclear import of Rev protein,IEA
A8CG34,R-HSA-180910,Vpr-mediated nuclear import of PICs,TAS
A8CG34,R-HSA-1855170,IPs transport between nucleus and cytosol,TAS
A8CG34,R-HSA-1855196,IP3 and IP4 transport between cytosol and nucleus,TAS
A8CG34,R-HSA-1855229,IP6 and IP7 transport between cytosol and nucleus,TAS
A8CG34,R-HSA-191859,snRNP Assembly,TAS
A8CG34,R-HSA-3108214,SUMOylation of DNA damage response and repair proteins,TAS
A8CG34,R-HSA-3232142,SUMOylation of ubiquitinylation proteins,TAS
A8CG34,R-HSA-3301854,Nuclear Pore Complex (NPC) Disassembly,TAS
A8CG34,R-HSA-3371453,Regulation of HSF1-mediated heat shock response,TAS
A8CG34,R-HSA-4085377,SUMOylation of SUMOylation proteins,TAS
A8CG34,R-HSA-4551638,SUMOylation of chromatin organization proteins,TAS
A8CG34,R-HSA-4570464,SUMOylation of RNA binding proteins,TAS
A8CG34,R-HSA-4615885,SUMOylation of DNA replication proteins,IEA
A8CG34,R-HSA-4615885,SUMOylation of DNA replication proteins,TAS
A8CG34,R-HSA-5619107,Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC),TAS
A8CG34,R-HSA-6784531,tRNA processing in the nucleus,TAS
A8CG34,R-HSA-9609690,HCMV Early Events,TAS
A8CG34,R-HSA-9610379,HCMV Late Events,TAS
A8CG34,R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses,TAS
A8K0R7,R-HSA-212436,Generic Transcription Pathway,TAS
A8K4G0,R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,TAS
A8K4G0,R-HSA-2172127,DAP12 interactions,TAS
A8K7I4,R-HSA-2672351,Stimuli-sensing channels,TAS
A8K855,R-HSA-5635838,Activation of SMO,TAS
A8K8P3,R-HSA-2565942,Regulation of PLK1 Activity at G2/M Transition,TAS
A8K8P3,R-HSA-380259,Loss of Nlp from mitotic centrosomes,TAS
A8K8P3,R-HSA-380270,Recruitment of mitotic centrosome proteins and complexes,TAS
A8K8P3,R-HSA-380284,Loss of proteins required for interphase microtubule organization from the centrosome,TAS
A8K8P3,R-HSA-380320,Recruitment of NuMA to mitotic centrosomes,TAS
A8K8P3,R-HSA-5620912,Anchoring of the basal body to the plasma membrane,TAS
A8K8P3,R-HSA-8854518,AURKA Activation by TPX2,TAS
A8K8V0,R-HSA-212436,Generic Transcription Pathway,TAS
A8MPY1,R-HSA-977443,GABA receptor activation,TAS
A8MQ27,R-HSA-2122948,Activated NOTCH1 Transmits Signal to the Nucleus,IEA
A8MQ27,R-HSA-2644606,Constitutive Signaling by NOTCH1 PEST Domain Mutants,TAS
A8MQ27,R-HSA-2691232,Constitutive Signaling by NOTCH1 HD Domain Mutants,TAS
A8MQ27,R-HSA-2894862,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,TAS
A8MQ27,R-HSA-2979096,NOTCH2 Activation and Transmission of Signal to the Nucleus,IEA
A8MQ27,R-HSA-9013507,NOTCH3 Activation and Transmission of Signal to the Nucleus,IEA
A8MT69,R-HSA-606279,Deposition of new CENPA-containing nucleosomes at the centromere,TAS
A8MT69,R-HSA-6783310,Fanconi Anemia Pathway,TAS
A8MT69,R-HSA-9833482,PKR-mediated signaling,TAS
A8MTJ3,R-HSA-170670,Adenylate cyclase inhibitory pathway,TAS
A8MTJ3,R-HSA-170670,Adenylate cyclase inhibitory pathway,IEA
A8MTJ3,R-HSA-381771,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",TAS
A8MTJ3,R-HSA-392170,ADP signalling through P2Y purinoceptor 12,TAS
A8MTJ3,R-HSA-418555,G alpha (s) signalling events,IEA
A8MTJ3,R-HSA-418594,G alpha (i) signalling events,TAS
A8MTJ3,R-HSA-418594,G alpha (i) signalling events,IEA
A8MTJ3,R-HSA-418597,G alpha (z) signalling events,IEA
A8MTJ3,R-HSA-9009391,Extra-nuclear estrogen signaling,TAS
A8MTJ3,R-HSA-9634597,GPER1 signaling,IEA
A8MTJ3,R-HSA-9660821,ADORA2B mediated anti-inflammatory cytokines production,IEA
A8MTJ3,R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",IEA
A8MTJ3,R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",TAS
A8MTQ0,R-HSA-9796292,Formation of axial mesoderm,IEA
A8MTY0,R-HSA-212436,Generic Transcription Pathway,TAS
A8MTY7,R-HSA-6805567,Keratinization,TAS
A8MTZ0,R-HSA-5620922,BBSome-mediated cargo-targeting to cilium,TAS
A8MUK1,R-HSA-5689880,Ub-specific processing proteases,TAS
A8MUP2,R-HSA-9854311,Maturation of TCA enzymes and regulation of TCA cycle,TAS
A8MUV8,R-HSA-212436,Generic Transcription Pathway,TAS
A8MUX0,R-HSA-6805567,Keratinization,TAS
A8MUZ8,R-HSA-212436,Generic Transcription Pathway,TAS
A8MV81,R-HSA-5628897,TP53 Regulates Metabolic Genes,TAS
A8MV81,R-HSA-611105,Respiratory electron transport,TAS
A8MV81,R-HSA-9707564,Cytoprotection by HMOX1,TAS
A8MVA2,R-HSA-6805567,Keratinization,TAS
A8MVX0,R-HSA-193648,NRAGE signals death through JNK,TAS
A8MVX0,R-HSA-416482,G alpha (12/13) signalling events,TAS
A8MW92,R-HSA-9772755,Formation of WDR5-containing histone-modifying complexes,TAS
A8MWA4,R-HSA-212436,Generic Transcription Pathway,TAS
A8MX34,R-HSA-6805567,Keratinization,TAS
A8MX76,R-HSA-1474228,Degradation of the extracellular matrix,TAS
A8MXD5,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea,IEA
A8MXD5,R-HSA-9662361,Sensory processing of sound by outer hair cells of the cochlea,IEA
A8MXU0,R-HSA-1461957,Beta defensins,TAS
A8MXV4,R-HSA-390918,Peroxisomal lipid metabolism,TAS
A8MXV4,R-HSA-9033241,Peroxisomal protein import,TAS
A8MXV4,R-HSA-9033241,Peroxisomal protein import,IEA
A8MXY4,R-HSA-212436,Generic Transcription Pathway,TAS
A8MXZ3,R-HSA-6805567,Keratinization,TAS
A8MYU2,R-HSA-1300642,Sperm Motility And Taxes,TAS
A8MYZ6,R-HSA-198693,AKT phosphorylates targets in the nucleus,TAS
A8MYZ6,R-HSA-5674400,Constitutive Signaling by AKT1 E17K in Cancer,TAS
A8MYZ6,R-HSA-9614399,Regulation of localization of FOXO transcription factors,TAS
A8MYZ6,R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",IEA
A8MZ59,R-HSA-9819196,Zygotic genome activation (ZGA),TAS
A8SPX9,R-HSA-9913143,Antimicrobial resistance,TAS
A8TX70,R-HSA-1442490,Collagen degradation,TAS
A8TX70,R-HSA-1650814,Collagen biosynthesis and modifying enzymes,TAS
A8TX70,R-HSA-186797,Signaling by PDGF,TAS
A8TX70,R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures,TAS
A8TX70,R-HSA-216083,Integrin cell surface interactions,TAS
A8TX70,R-HSA-3000178,ECM proteoglycans,TAS
A8TX70,R-HSA-3000178,ECM proteoglycans,IEA
A8TX70,R-HSA-419037,NCAM1 interactions,TAS
A8TX70,R-HSA-8948216,Collagen chain trimerization,TAS
A9QM74,R-HSA-1169408,ISG15 antiviral mechanism,TAS
A9QM74,R-HSA-168276,NS1 Mediated Effects on Host Pathways,TAS
A9QM74,R-HSA-9918432,Maturation of DENV proteins,TAS
A9QM74,R-HSA-9918432,Maturation of DENV proteins,IEA
A9YTQ3,R-HSA-1989781,PPARA activates gene expression,TAS
A9YTQ3,R-HSA-211945,Phase I - Functionalization of compounds,TAS
A9YTQ3,R-HSA-211976,Endogenous sterols,TAS
A9YTQ3,R-HSA-211981,Xenobiotics,TAS
A9YTQ3,R-HSA-8937144,Aryl hydrocarbon receptor signalling,TAS
B0F9V0,R-HSA-9913143,Antimicrobial resistance,TAS
B0YJ81,R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs,TAS
B1AK53,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea,IEA
B1AK53,R-HSA-9662361,Sensory processing of sound by outer hair cells of the cochlea,IEA
B1NKT1,R-HSA-8983711,OAS antiviral response,TAS
B2RTY4,R-HSA-8980692,RHOA GTPase cycle,TAS
B2RTY4,R-HSA-9013026,RHOB GTPase cycle,TAS
B2RTY4,R-HSA-9013424,RHOV GTPase cycle,TAS
B2RXH2,R-HSA-9819196,Zygotic genome activation (ZGA),TAS
B4DX44,R-HSA-212436,Generic Transcription Pathway,TAS
B4DXR9,R-HSA-212436,Generic Transcription Pathway,TAS
B6A8C7,R-HSA-6798695,Neutrophil degranulation,TAS
B7TY32,R-HSA-9913143,Antimicrobial resistance,TAS
B7ZC32,R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,TAS
B7ZC32,R-HSA-983189,Kinesins,TAS
C9J2P7,R-HSA-5689880,Ub-specific processing proteases,TAS
C9JJH3,R-HSA-5689880,Ub-specific processing proteases,TAS
C9JLJ4,R-HSA-5689880,Ub-specific processing proteases,TAS
C9JLW8,R-HSA-9764725,Negative Regulation of CDH1 Gene Transcription,TAS
C9JPN9,R-HSA-5689880,Ub-specific processing proteases,TAS
C9JR72,R-HSA-8951664,Neddylation,TAS
C9JR72,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,TAS
C9JRZ8,R-HSA-193144,Estrogen biosynthesis,TAS
C9JVI0,R-HSA-5689880,Ub-specific processing proteases,TAS
D6R901,R-HSA-5689880,Ub-specific processing proteases,TAS
D6R9N7,R-HSA-5689880,Ub-specific processing proteases,TAS
D6RA61,R-HSA-5689880,Ub-specific processing proteases,TAS
D6RBQ6,R-HSA-5689880,Ub-specific processing proteases,TAS
D6RCP7,R-HSA-5689880,Ub-specific processing proteases,TAS
D6RGH6,R-HSA-9945556,Transcriptional regulation of multiciliogenesis,TAS
D6RGH6,R-HSA-9945556,Transcriptional regulation of multiciliogenesis,IEA
D6RJB6,R-HSA-5689880,Ub-specific processing proteases,TAS
E3PJ86,R-HSA-9760173,Secretion of toxins,TAS
E3PJ87,R-HSA-9760173,Secretion of toxins,TAS
E3PJ88,R-HSA-9760173,Secretion of toxins,TAS
F5H8Q3,R-HSA-9610379,HCMV Late Events,TAS
F5H8R0,R-HSA-9610379,HCMV Late Events,TAS
F5H8R6,R-HSA-9609690,HCMV Early Events,TAS
F5H8R6,R-HSA-9610379,HCMV Late Events,TAS
F5H8S6,R-HSA-9609690,HCMV Early Events,TAS
F5H991,R-HSA-9609690,HCMV Early Events,TAS
F5H9F9,R-HSA-9609690,HCMV Early Events,TAS
F5H9F9,R-HSA-9610379,HCMV Late Events,TAS
F5H9I4,R-HSA-9609690,HCMV Early Events,TAS
F5H9N4,R-HSA-9609690,HCMV Early Events,TAS
F5H9N4,R-HSA-9610379,HCMV Late Events,TAS
F5H9N9,R-HSA-9609690,HCMV Early Events,TAS
F5H9T4,R-HSA-9610379,HCMV Late Events,TAS
F5HA06,R-HSA-9610379,HCMV Late Events,TAS
F5HA10,R-HSA-9609690,HCMV Early Events,TAS
F5HA10,R-HSA-9610379,HCMV Late Events,TAS
F5HA93,R-HSA-9609690,HCMV Early Events,TAS
F5HA93,R-HSA-9610379,HCMV Late Events,TAS
F5HAC7,R-HSA-9609690,HCMV Early Events,TAS
F5HAC7,R-HSA-9610379,HCMV Late Events,TAS
F5HAE6,R-HSA-9610379,HCMV Late Events,TAS
F5HAM0,R-HSA-9610379,HCMV Late Events,TAS
F5HAR3,R-HSA-9609690,HCMV Early Events,TAS
F5HAS7,R-HSA-9610379,HCMV Late Events,TAS
F5HAY6,R-HSA-9609690,HCMV Early Events,TAS
F5HAY6,R-HSA-9610379,HCMV Late Events,TAS
F5HAZ3,R-HSA-9609690,HCMV Early Events,TAS
F5HAZ3,R-HSA-9610379,HCMV Late Events,TAS
F5HB40,R-HSA-9609690,HCMV Early Events,TAS
F5HB40,R-HSA-9610379,HCMV Late Events,TAS
F5HB41,R-HSA-9609690,HCMV Early Events,TAS
F5HB52,R-HSA-9609690,HCMV Early Events,TAS
F5HB53,R-HSA-9609690,HCMV Early Events,TAS
F5HB53,R-HSA-9610379,HCMV Late Events,TAS
F5HBC6,R-HSA-9609690,HCMV Early Events,TAS
F5HBC6,R-HSA-9610379,HCMV Late Events,TAS
F5HBR4,R-HSA-9609690,HCMV Early Events,TAS
F5HBR4,R-HSA-9610379,HCMV Late Events,TAS
F5HBX1,R-HSA-9610379,HCMV Late Events,TAS
F5HC14,R-HSA-9609690,HCMV Early Events,TAS
F5HC16,R-HSA-9609690,HCMV Early Events,TAS
F5HC33,R-HSA-9609690,HCMV Early Events,TAS
F5HC71,R-HSA-9609690,HCMV Early Events,TAS
F5HC71,R-HSA-9610379,HCMV Late Events,TAS
F5HC79,R-HSA-9610379,HCMV Late Events,TAS
F5HC97,R-HSA-9609690,HCMV Early Events,TAS
F5HC97,R-HSA-9610379,HCMV Late Events,TAS
F5HCH8,R-HSA-9609690,HCMV Early Events,TAS
F5HCH8,R-HSA-9610379,HCMV Late Events,TAS
F5HCM1,R-HSA-9609690,HCMV Early Events,TAS
F5HCP3,R-HSA-9609690,HCMV Early Events,TAS
F5HCP3,R-HSA-9610379,HCMV Late Events,TAS
F5HCU8,R-HSA-9610379,HCMV Late Events,TAS
F5HD03,R-HSA-9610379,HCMV Late Events,TAS
F5HD27,R-HSA-9610379,HCMV Late Events,TAS
F5HD92,R-HSA-9609690,HCMV Early Events,TAS
F5HDC7,R-HSA-9609690,HCMV Early Events,TAS
F5HDC7,R-HSA-9610379,HCMV Late Events,TAS
F5HDK1,R-HSA-9609690,HCMV Early Events,TAS
F5HDM3,R-HSA-9609690,HCMV Early Events,TAS
F5HDM3,R-HSA-9610379,HCMV Late Events,TAS
F5HDQ6,R-HSA-9609690,HCMV Early Events,TAS
F5HDQ6,R-HSA-9610379,HCMV Late Events,TAS
F5HE05,R-HSA-9609690,HCMV Early Events,TAS
F5HE12,R-HSA-9609690,HCMV Early Events,TAS
F5HE12,R-HSA-9610379,HCMV Late Events,TAS
F5HE44,R-HSA-9609690,HCMV Early Events,TAS
F5HE69,R-HSA-9609690,HCMV Early Events,TAS
F5HEA3,R-HSA-9609690,HCMV Early Events,TAS
F5HEA3,R-HSA-9610379,HCMV Late Events,TAS
F5HEF3,R-HSA-9609690,HCMV Early Events,TAS
F5HEN7,R-HSA-9609690,HCMV Early Events,TAS
F5HEN7,R-HSA-9610379,HCMV Late Events,TAS
F5HEN8,R-HSA-9609690,HCMV Early Events,TAS
F5HEN8,R-HSA-9610379,HCMV Late Events,TAS
F5HET1,R-HSA-9609690,HCMV Early Events,TAS
F5HET4,R-HSA-9609690,HCMV Early Events,TAS
F5HET4,R-HSA-9610379,HCMV Late Events,TAS
F5HEU0,R-HSA-9609690,HCMV Early Events,TAS
F5HEZ4,R-HSA-140534,Caspase activation via Death Receptors in the presence of ligand,TAS
F5HF49,R-HSA-9609690,HCMV Early Events,TAS
F5HF62,R-HSA-9609690,HCMV Early Events,TAS
F5HF90,R-HSA-9610379,HCMV Late Events,TAS
F5HFA5,R-HSA-9610379,HCMV Late Events,TAS
F5HFB4,R-HSA-9610379,HCMV Late Events,TAS
F5HFG3,R-HSA-9610379,HCMV Late Events,TAS
F5HFJ7,R-HSA-9609690,HCMV Early Events,TAS
F5HFJ8,R-HSA-9610379,HCMV Late Events,TAS
F5HFZ4,R-HSA-9609690,HCMV Early Events,TAS
F5HFZ4,R-HSA-9610379,HCMV Late Events,TAS
F5HG51,R-HSA-9610379,HCMV Late Events,TAS
