year,geo_name,short_indicator_text,long_indicator_text,stratification1,stratification_group1,stratification2,stratification_group2,cost_value
2021,Kentucky,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,45-64,16.0
2021,Ohio,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,45-64,954.6
2021,Massachusetts,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,45-64,5288.0
2021,Iowa,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,18-44,60075.0
2021,Utah,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Overall,Age,19+,1740.9
2021,Kansas,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Overall,Age,18-74,738.5
2021,Arkansas,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,18-44,55.6
2021,United States,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,75+,7.4
2021,Wisconsin,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,65-74,1304.0
2021,Mississippi,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,18-44,471.9
2021,Alabama,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,8084.0
2021,Vermont,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,45-64,1302.0
2021,Michigan,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,45-64,8.0
2021,Ohio,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,45-64,4145.0
2021,Georgia,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,
2021,Alabama,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Overall,Age,18-84,7549.0
2021,Illinois,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,,,,,2900.2
2021,Washington,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,45-64,16.0
2021,Florida,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-74,874.0
2021,Oklahoma,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,18-44,50698.0
2021,West Virginia,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,65-74,46.7
2021,Illinois,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,18+,337.0
2021,Montana,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-44,630.0
2021,United States,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,19-64,80013.8
2021,Minnesota,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-44,3223.0
2021,New Hampshire,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,45-64,6713.0
2021,Maine,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,45-64,122.0
2021,Connecticut,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-44,3720.0
2021,Idaho,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,65+,8993.0
2021,Pennsylvania,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,18-74,2905.0
2021,Massachusetts,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,18-74,7920.0
2021,Ohio,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,18-44,16.0
2021,District Of Columbia,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,18-44,25.5
2021,West Virginia,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,19-64,23602.0
2021,Colorado,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,65-74,28.9
2021,Alabama,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,18-44,3049.0
2021,North Carolina,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,,,,,323.0
2021,Alaska,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,45-64,5468.0
2021,South Carolina,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,18+,203.7
2021,Kentucky,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,45-64,4696.0
2021,Rhode Island,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,75+,344.0
2021,Delaware,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,45-64,16.0
2021,Connecticut,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19-64,492.7
2021,District Of Columbia,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,18-74,2940.0
2021,Illinois,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,19+,10413.0
2021,Hawaii,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,65-74,18.3
2021,Delaware,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,75+,8.5
2021,South Carolina,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,45-64,16.0
2021,Texas,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,19+,19463.9
2021,Louisiana,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,18-74,952.5
2021,District Of Columbia,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,65+,42.4
2021,New Jersey,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,19-64,4433.2
2021,Alaska,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,
2021,North Carolina,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,18-44,3048.0
2021,Florida,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19-64,10047.0
2021,New York,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,75+,4.9
2021,Utah,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,65-74,352.0
2021,South Dakota,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,45-64,838.0
2021,Arizona,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19-64,202.5
2021,Alabama,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19+,
2021,Florida,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Males,Age,19+,11461.9
2021,Connecticut,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-74,16.1
2021,Georgia,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,65-74,791.0
2021,District Of Columbia,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,45-64,11.9
2021,Tennessee,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,45-64,1979.0
2021,New Hampshire,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,75+,334.0
2021,Nevada,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,65-74,3.5
2021,New York,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Overall,Age,65-74,1175.5
2021,Washington,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,45-64,16.0
2021,Rhode Island,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,18-44,77.8
2021,Oregon,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,,,,,9565.0
2021,Pennsylvania,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,65-74,80.9
2021,District Of Columbia,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19+,
2021,Washington,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Males,Age,19+,24835.0
2021,Wyoming,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,18-44,102.0
2021,Wyoming,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,75-84,1.1
2021,Wisconsin,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,45-64,2.5
2021,Iowa,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,18-74,173.9
2021,Florida,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,
2021,Oregon,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,45-64,30.2
2021,Louisiana,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,45-64,9.4
2021,Wisconsin,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,18-74,900.0
2021,North Carolina,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,45-64,635.0
2021,Connecticut,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,,,,,2314.0
2021,Washington,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-74,3.2
2021,California,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,45-64,6150.4
2021,Minnesota,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,45-64,40.9
2021,Utah,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Overall,Age,75-84,14.7
2021,New York,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,18-74,409.0
2021,Mississippi,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,,,,,1372.0
2021,Missouri,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,18-44,190.5
2021,New Jersey,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,18-44,5.1
2021,Arizona,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,18-74,3.9
2021,Nebraska,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,45-64,6.4
2021,Arkansas,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,65-74,2571.0
2021,Washington,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,18-74,2861.0
2021,North Dakota,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Males,Age,19-64,331.2
2021,Michigan,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,18-44,3.5
2021,Alabama,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,
2021,Minnesota,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,65+,273.9
2021,Oklahoma,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,,,,,2263.0
2021,Rhode Island,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,18-44,5.6
2021,New Jersey,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,18-74,484.5
2021,Illinois,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,45-64,605.0
2021,Kansas,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-74,443.2
2021,District Of Columbia,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-44,26.5
2021,Oklahoma,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,18-44,2.8
2021,Missouri,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,65+,1997.4
2021,California,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,,,,,23114.8
2021,New Hampshire,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,65-74,4.6
2021,Texas,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,,,,,976.8
2021,Florida,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,18+,6.5
2021,United States,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,
2021,Mississippi,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,65-74,16.1
2021,North Dakota,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,18-74,875.0
2021,Connecticut,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,65-74,1.8
2021,Alaska,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,65+,
2021,Delaware,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,,,,,42.1
2021,District Of Columbia,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,223.1
2021,Virginia,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,18+,139.3
2021,Florida,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,65+,7140.0
2021,Kentucky,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Overall,Age,19-64,8699.6
2021,District Of Columbia,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,65-74,147.0
2021,Nevada,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Males,Age,65+,814.3
2021,Connecticut,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,19+,22635.0
2021,Ohio,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,75-84,76.8
2021,Michigan,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,45-64,561.0
2021,Maryland,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,65-74,3.1
2021,Hawaii,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,
2021,Illinois,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,65-74,220.0
2021,Kansas,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,45-64,2808.0
2021,North Carolina,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,65-74,53.0
2021,Mississippi,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,75-84,13.2
2021,Arizona,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,65-74,367.0
2021,Michigan,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Overall,Age,65-74,3101.0
2021,Colorado,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,65-74,604.0
2021,Missouri,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,65-74,1450.0
2021,New Mexico,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Overall,Age,45-64,960.0
2021,Vermont,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,65-74,591.0
2021,South Dakota,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,45-64,1963.0
2021,Wyoming,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,18-44,6.5
2021,Alabama,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,65-74,73.0
2021,District Of Columbia,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,65+,137.1
2021,New Jersey,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,65-74,94.0
2021,Mississippi,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Overall,Age,65+,14642.0
2021,Alaska,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,284.2
2021,Wyoming,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Overall,Age,19+,452.7
2021,Idaho,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Males,Age,19+,701.5
2021,Delaware,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,65+,292.8
2021,Colorado,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,65+,
2021,Oregon,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,75+,396.0
2021,Connecticut,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,45-64,6131.0
2021,Maine,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,65-74,37.0
2021,Virginia,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,18-74,99694.0
2021,Washington,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-74,3721.0
2021,Vermont,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,65-74,347.0
