year,geoid,sex,race_ethnicity,rate,unit,rate_type
2022,02020,Overall,Hispanic,44.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02050,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02060,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02068,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02070,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02090,Overall,Hispanic,42.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02100,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02105,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02110,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02122,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02130,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02150,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02158,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02164,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02170,Overall,Hispanic,36.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02180,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02185,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02188,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02195,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02198,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02220,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02230,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02240,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02261,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02275,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02282,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02290,Overall,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02013,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02016,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02020,Male,Hispanic,3.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02050,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02060,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02068,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02070,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02090,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02100,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02105,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02110,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02122,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02130,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02150,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02158,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02164,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02170,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02180,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02185,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02188,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02195,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02198,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02220,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02230,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02240,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02261,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02275,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02282,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02290,Male,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02013,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02016,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02020,Female,Hispanic,83.0,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02050,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02060,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02068,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02070,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02090,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02100,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02105,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02110,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02122,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02130,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02150,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02158,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02164,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02170,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02180,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02185,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02188,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02195,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02198,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02220,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02230,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02240,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02261,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02275,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02282,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02290,Female,Hispanic,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02013,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02016,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02020,Overall,American Indian or Alaska Native,112.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02050,Overall,American Indian or Alaska Native,297.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02060,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02068,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02070,Overall,American Indian or Alaska Native,242.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02090,Overall,American Indian or Alaska Native,100.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02100,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02105,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02110,Overall,American Indian or Alaska Native,100.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02122,Overall,American Indian or Alaska Native,101.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02130,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02150,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02158,Overall,American Indian or Alaska Native,27.0,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02164,Overall,American Indian or Alaska Native,142.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02170,Overall,American Indian or Alaska Native,112.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02180,Overall,American Indian or Alaska Native,119.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02185,Overall,American Indian or Alaska Native,99.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02188,Overall,American Indian or Alaska Native,111.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02195,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02198,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02220,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02230,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02240,Overall,American Indian or Alaska Native,100.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02261,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02275,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02282,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02290,Overall,American Indian or Alaska Native,100.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02013,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02016,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02020,Male,American Indian or Alaska Native,169.0,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02050,Male,American Indian or Alaska Native,223.0,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02060,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02068,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02070,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02090,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02100,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02105,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02110,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02122,Male,American Indian or Alaska Native,182.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02130,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02150,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02158,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02164,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02170,Male,American Indian or Alaska Native,184.0,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02180,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02185,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02188,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02195,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02198,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02220,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02230,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02240,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,02261,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
