mec_id,molecule_chembl_id,target_chembl_id,action_type,mechanism_of_action,max_phase,direct_interaction,disease_efficacy,molecular_mechanism
4329,CHEMBL4303729,CHEMBL5145,INHIBITOR,Serine/threonine-protein kinase B-raf inhibitor,2,True,True,True
4330,CHEMBL3545138,CHEMBL2599,INHIBITOR,Tyrosine-protein kinase SYK inhibitor,1,True,True,True
4331,CHEMBL3545139,CHEMBL260,INHIBITOR,MAP kinase p38 alpha inhibitor,1,True,True,True
4332,CHEMBL3545323,CHEMBL2842,INHIBITOR,Serine/threonine-protein kinase mTOR inhibitor,1,True,True,True
4333,CHEMBL3545323,CHEMBL4005,INHIBITOR,PI3-kinase p110-alpha subunit inhibitor,1,True,True,True
4334,CHEMBL3545006,CHEMBL3559703,INHIBITOR,PI3-kinase class I inhibitor,1,True,True,True
4335,CHEMBL3545006,CHEMBL2842,INHIBITOR,Serine/threonine-protein kinase mTOR inhibitor,1,True,True,True
4336,CHEMBL1802093,,,Unknown,1,True,True,True
4337,CHEMBL1766582,CHEMBL260,INHIBITOR,MAP kinase p38 alpha inhibitor,1,True,True,True
4338,CHEMBL5314384,CHEMBL2148,INHIBITOR,Tyrosine-protein kinase JAK3 inhibitor,2,True,True,True
4339,CHEMBL5314384,CHEMBL2599,INHIBITOR,Tyrosine-protein kinase SYK inhibitor,2,True,True,True
4340,CHEMBL384304,CHEMBL308,INHIBITOR,Cyclin-dependent kinase 1 inhibitor,2,True,True,True
4341,CHEMBL384304,CHEMBL301,INHIBITOR,Cyclin-dependent kinase 2 inhibitor,2,True,True,True
4342,CHEMBL384304,CHEMBL331,INHIBITOR,Cyclin-dependent kinase 4 inhibitor,2,True,True,True
4343,CHEMBL2106468,CHEMBL2835,INHIBITOR,Tyrosine-protein kinase JAK1 inhibitor,1,True,True,True
4344,CHEMBL2106468,CHEMBL2148,INHIBITOR,Tyrosine-protein kinase JAK3 inhibitor,1,True,True,True
4345,CHEMBL3545080,CHEMBL5145,INHIBITOR,Serine/threonine-protein kinase B-raf inhibitor,1,True,True,True
4346,CHEMBL3264002,CHEMBL3587,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase 1 inhibitor,3,True,True,True
4347,CHEMBL3264002,CHEMBL2964,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase 2 inhibitor,3,True,True,True
4348,CHEMBL3545082,CHEMBL1906,INHIBITOR,Serine/threonine-protein kinase RAF inhibitor,1,True,True,True
4349,CHEMBL5314388,CHEMBL4630,INHIBITOR,Serine/threonine-protein kinase Chk1 inhibitor,1,True,True,True
4350,CHEMBL2331680,CHEMBL2842,INHIBITOR,Serine/threonine-protein kinase mTOR inhibitor,1,True,True,True
4351,CHEMBL3813842,CHEMBL3559703,INHIBITOR,PI3-kinase class I inhibitor,2,True,True,True
4352,CHEMBL3545199,CHEMBL4630,INHIBITOR,Serine/threonine-protein kinase Chk1 inhibitor,1,True,True,True
4353,CHEMBL3545083,CHEMBL308,INHIBITOR,Cyclin-dependent kinase 1 inhibitor,1,True,True,True
4354,CHEMBL3545083,CHEMBL301,INHIBITOR,Cyclin-dependent kinase 2 inhibitor,1,True,True,True
4355,CHEMBL3545083,CHEMBL331,INHIBITOR,Cyclin-dependent kinase 4 inhibitor,1,True,True,True
4356,CHEMBL3545083,CHEMBL4036,INHIBITOR,Cyclin-dependent kinase 5 inhibitor,1,True,True,True
4357,CHEMBL3545083,CHEMBL3055,INHIBITOR,Cyclin-dependent kinase 7 inhibitor,1,True,True,True
4358,CHEMBL3545083,CHEMBL3116,INHIBITOR,Cyclin-dependent kinase 9 inhibitor,1,True,True,True
4359,CHEMBL203567,CHEMBL260,INHIBITOR,MAP kinase p38 alpha inhibitor,1,True,True,True
4360,CHEMBL1614766,CHEMBL3587,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase 1 inhibitor,1,True,True,True
4361,CHEMBL1614766,CHEMBL2964,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase 2 inhibitor,1,True,True,True
4362,CHEMBL4297584,CHEMBL3130,INHIBITOR,PI3-kinase p110-delta subunit inhibitor,2,True,True,True
4363,CHEMBL4297584,CHEMBL3267,INHIBITOR,PI3-kinase p110-gamma subunit inhibitor,2,True,True,True
4364,CHEMBL190333,CHEMBL260,INHIBITOR,MAP kinase p38 alpha inhibitor,1,True,True,True
4365,CHEMBL190333,CHEMBL3961,INHIBITOR,MAP kinase p38 beta inhibitor,1,True,True,True
4366,CHEMBL3545200,CHEMBL203,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,1,True,True,True
4367,CHEMBL3545200,CHEMBL1824,INHIBITOR,Receptor protein-tyrosine kinase erbB-2 inhibitor,1,True,True,True
4368,CHEMBL4461070,CHEMBL3717,INHIBITOR,Hepatocyte growth factor receptor inhibitor,2,True,True,True
4369,CHEMBL3112866,CHEMBL3145,INHIBITOR,PI3-kinase p110-beta subunit inhibitor,1,True,True,True
4370,CHEMBL3545142,CHEMBL1902,INHIBITOR,FK506-binding protein 1A inhibitor,1,True,True,True
4371,CHEMBL3545384,CHEMBL260,INHIBITOR,MAP kinase p38 alpha inhibitor,1,True,True,True
4372,CHEMBL3544930,CHEMBL260,INHIBITOR,MAP kinase p38 alpha inhibitor,1,True,True,True
4373,CHEMBL2386889,CHEMBL4630,INHIBITOR,Serine/threonine-protein kinase Chk1 inhibitor,2,True,True,True
4374,CHEMBL1614702,CHEMBL260,INHIBITOR,MAP kinase p38 alpha inhibitor,1,True,True,True
4375,CHEMBL1090173,CHEMBL260,INHIBITOR,MAP kinase p38 alpha inhibitor,1,True,True,True
4376,CHEMBL2326966,CHEMBL3559703,INHIBITOR,PI3-kinase class I inhibitor,2,True,True,True
4377,CHEMBL2326966,CHEMBL2842,INHIBITOR,Serine/threonine-protein kinase mTOR inhibitor,2,True,True,True
4378,CHEMBL1952329,CHEMBL3559682,INHIBITOR,Serine/threonine-protein kinase PIM inhibitor,1,True,True,True
4379,CHEMBL1236107,CHEMBL3717,INHIBITOR,Hepatocyte growth factor receptor inhibitor,1,True,True,True
4380,CHEMBL482767,CHEMBL3430911,INHIBITOR,Serine/threonine-protein kinase Aurora inhibitor,1,True,True,True
4381,CHEMBL245030,CHEMBL4282,INHIBITOR,Serine/threonine-protein kinase AKT inhibitor,1,True,True,True
4382,CHEMBL258805,CHEMBL301,INHIBITOR,Cyclin-dependent kinase 2 inhibitor,1,True,True,True
4383,CHEMBL3545201,CHEMBL260,INHIBITOR,MAP kinase p38 alpha inhibitor,1,True,True,True
4384,CHEMBL1614707,CHEMBL1824,INHIBITOR,Receptor protein-tyrosine kinase erbB-2 inhibitor,2,True,True,True
4385,CHEMBL1614725,CHEMBL1824,INHIBITOR,Receptor protein-tyrosine kinase erbB-2 inhibitor,1,True,True,True
4386,CHEMBL1614725,CHEMBL203,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,1,True,True,True
4387,CHEMBL2180604,CHEMBL2095189,INHIBITOR,Platelet-derived growth factor receptor inhibitor,1,True,True,True
4388,CHEMBL2180604,CHEMBL2095227,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,1,True,True,True
4389,CHEMBL4594253,CHEMBL2599,INHIBITOR,Tyrosine-protein kinase SYK inhibitor,2,True,True,True
4390,CHEMBL1615025,CHEMBL3587,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase 1 inhibitor,2,True,True,True
4391,CHEMBL1615025,CHEMBL2964,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase 2 inhibitor,2,True,True,True
4392,CHEMBL3544932,CHEMBL2185,INHIBITOR,Serine/threonine-protein kinase Aurora-B inhibitor,1,True,True,True
4393,CHEMBL2392545,CHEMBL3024,INHIBITOR,Serine/threonine-protein kinase PLK1 inhibitor,1,True,True,True
4394,CHEMBL3764045,CHEMBL3717,INHIBITOR,Hepatocyte growth factor receptor inhibitor,1,True,True,True
4395,CHEMBL3764045,CHEMBL279,INHIBITOR,Vascular endothelial growth factor receptor 2 inhibitor,1,True,True,True
4396,CHEMBL3692206,CHEMBL4722,INHIBITOR,Serine/threonine-protein kinase Aurora-A inhibitor,1,True,True,True
4397,CHEMBL192986,CHEMBL3117,INHIBITOR,Choline kinase alpha inhibitor,1,True,True,True
4398,CHEMBL1944698,CHEMBL308,INHIBITOR,Cyclin-dependent kinase 1 inhibitor,2,True,True,True
4399,CHEMBL1944698,CHEMBL301,INHIBITOR,Cyclin-dependent kinase 2 inhibitor,2,True,True,True
4400,CHEMBL1944698,CHEMBL3055,INHIBITOR,Cyclin-dependent kinase 7 inhibitor,2,True,True,True
4401,CHEMBL1944698,CHEMBL3116,INHIBITOR,Cyclin-dependent kinase 9 inhibitor,2,True,True,True
4402,CHEMBL1944698,CHEMBL1974,INHIBITOR,Tyrosine-protein kinase receptor FLT3 inhibitor,2,True,True,True
4403,CHEMBL1944698,CHEMBL2971,INHIBITOR,Tyrosine-protein kinase JAK2 inhibitor,2,True,True,True
4404,CHEMBL3989869,CHEMBL3130,INHIBITOR,PI3-kinase p110-delta subunit inhibitor,4,True,True,True
4405,CHEMBL3545327,CHEMBL3430911,INHIBITOR,Serine/threonine-protein kinase Aurora inhibitor,1,True,True,True
4406,CHEMBL1320667,,,Unknown,2,True,True,True
4407,CHEMBL3040440,CHEMBL2695,INHIBITOR,Focal adhesion kinase 1 inhibitor,1,True,True,True
4408,CHEMBL3393066,CHEMBL2842,INHIBITOR,Serine/threonine-protein kinase mTOR inhibitor,1,True,True,True
4409,CHEMBL3393066,CHEMBL3559703,INHIBITOR,PI3-kinase class I inhibitor,1,True,True,True
4410,CHEMBL3989870,CHEMBL5024,INHIBITOR,Serine-protein kinase ATR inhibitor,2,True,True,True
4411,CHEMBL405130,CHEMBL2148,INHIBITOR,Tyrosine-protein kinase JAK3 inhibitor,1,True,True,True
4412,CHEMBL3545385,CHEMBL3559703,INHIBITOR,PI3-kinase class I inhibitor,1,True,True,True
4413,CHEMBL3545145,CHEMBL3587,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase 1 inhibitor,1,True,True,True
4414,CHEMBL3545145,CHEMBL2964,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase 2 inhibitor,1,True,True,True
4415,CHEMBL4113131,CHEMBL4247,INHIBITOR,ALK tyrosine kinase receptor inhibitor,4,True,True,True
4416,CHEMBL3545328,CHEMBL2971,INHIBITOR,Tyrosine-protein kinase JAK2 inhibitor,1,True,True,True
4417,CHEMBL3545085,CHEMBL1862,INHIBITOR,Tyrosine-protein kinase ABL inhibitor,1,True,True,True
4418,CHEMBL3545085,CHEMBL1957,INHIBITOR,Insulin-like growth factor I receptor inhibitor,1,True,True,True
4419,CHEMBL3545085,CHEMBL2363074,INHIBITOR,SRC inhibitor,1,True,True,True
4420,CHEMBL2016893,CHEMBL2111353,INHIBITOR,Serine/threonine-protein kinase AKT inhibitor,1,True,True,True
4421,CHEMBL2016893,CHEMBL2111330,INHIBITOR,Ribosomal protein S6 kinase (P70S6K) inhibitor,1,True,True,True
4422,CHEMBL3544936,CHEMBL4630,INHIBITOR,Serine/threonine-protein kinase Chk1 inhibitor,1,True,True,True
4423,CHEMBL3544936,CHEMBL2527,INHIBITOR,Serine/threonine-protein kinase Chk2 inhibitor,1,True,True,True
4424,CHEMBL571948,CHEMBL2111459,INHIBITOR,Rho-associated protein kinase inhibitor,1,True,True,True
4425,CHEMBL3544937,CHEMBL279,INHIBITOR,Vascular endothelial growth factor receptor 2 inhibitor,1,True,True,True
4426,CHEMBL3545236,CHEMBL4895,INHIBITOR,Tyrosine-protein kinase receptor UFO inhibitor,1,True,True,True
4427,CHEMBL3545236,CHEMBL3717,INHIBITOR,Hepatocyte growth factor receptor inhibitor,1,True,True,True
4428,CHEMBL3545111,CHEMBL1824,INHIBITOR,Receptor protein-tyrosine kinase erbB-2 inhibitor,3,True,True,True
4429,CHEMBL1206245,CHEMBL3610,INHIBITOR,G1/S-specific cyclin D1 inhibitor,2,True,True,True
4430,CHEMBL1084617,CHEMBL224,INVERSE AGONIST,Serotonin 2a (5-HT2a) receptor inverse agonist,2,True,True,True
4431,CHEMBL1829335,CHEMBL264,ANTAGONIST,Histamine H3 receptor antagonist,2,True,True,True
4432,CHEMBL2106003,CHEMBL264,AGONIST,Histamine H3 receptor agonist,1,True,True,True
4433,CHEMBL2205230,CHEMBL5971,ANTAGONIST,Smoothened homolog antagonist,1,True,True,True
4434,CHEMBL3133037,CHEMBL5971,ANTAGONIST,Smoothened homolog antagonist,1,True,True,True
4435,CHEMBL375611,CHEMBL5137,AGONIST,Metabotropic glutamate receptor 2 agonist,1,True,True,True
4436,CHEMBL375611,CHEMBL2888,AGONIST,Metabotropic glutamate receptor 3 agonist,1,True,True,True
4437,CHEMBL3545203,CHEMBL3227,MODULATOR,Metabotropic glutamate receptor 5 modulator,1,True,True,True
4438,CHEMBL3545268,CHEMBL5815,ANTAGONIST,C-C chemokine receptor type 9 antagonist,1,True,True,True
4439,CHEMBL3545269,CHEMBL1985,AGONIST,Glucagon receptor agonist,2,True,True,True
4440,CHEMBL3358920,CHEMBL4333,AGONIST,Sphingosine 1-phosphate receptor Edg-1 agonist,4,True,True,True
4441,CHEMBL4175981,CHEMBL253,AGONIST,Cannabinoid CB2 receptor agonist,2,True,True,True
4442,CHEMBL3545386,CHEMBL4308,ANTAGONIST,Bradykinin B1 receptor antagonist,1,True,True,True
4443,CHEMBL2397751,CHEMBL218,AGONIST,Cannabinoid CB1 receptor agonist,1,True,True,True
4444,CHEMBL2397751,CHEMBL253,AGONIST,Cannabinoid CB2 receptor agonist,1,True,True,True
4445,CHEMBL3915620,CHEMBL4422,AGONIST,Free fatty acid receptor 1 agonist,1,True,True,True
4446,CHEMBL3545270,CHEMBL5137,AGONIST,Metabotropic glutamate receptor 2 agonist,1,True,True,True
4447,CHEMBL3545270,CHEMBL2888,AGONIST,Metabotropic glutamate receptor 3 agonist,1,True,True,True
4448,CHEMBL4303379,CHEMBL5137,AGONIST,Metabotropic glutamate receptor 2 agonist,1,True,True,True
4449,CHEMBL3545087,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,1,True,True,True
4450,CHEMBL3694769,CHEMBL251,ANTAGONIST,Adenosine A2a receptor antagonist,1,True,True,True
4451,CHEMBL3942498,CHEMBL251,ANTAGONIST,Adenosine A2a receptor antagonist,1,True,True,True
4452,CHEMBL3942498,CHEMBL4409,INHIBITOR,Phosphodiesterase 10A inhibitor,1,True,True,True
4453,CHEMBL197669,CHEMBL251,ANTAGONIST,Adenosine A2a receptor antagonist,1,True,True,True
4454,CHEMBL3545146,CHEMBL1889,ANTAGONIST,Vasopressin V1a receptor antagonist,1,True,True,True
4455,CHEMBL2062154,CHEMBL298,ANTAGONIST,Cholecystokinin B receptor antagonist,1,True,True,True
4456,CHEMBL1915540,CHEMBL3759,ANTAGONIST,Histamine H4 receptor antagonist,2,True,True,True
4457,CHEMBL3545388,CHEMBL217,MODULATOR,Dopamine D2 receptor modulator,2,True,True,True
4458,CHEMBL3545010,CHEMBL217,MODULATOR,Dopamine D2 receptor modulator,2,True,True,True
4459,CHEMBL3234681,CHEMBL253,AGONIST,Cannabinoid CB2 receptor agonist,2,True,True,True
4460,CHEMBL3545330,CHEMBL2107,ANTAGONIST,C-X-C chemokine receptor type 4 antagonist,1,True,True,True
4461,CHEMBL3545011,CHEMBL226,PARTIAL AGONIST,Adenosine A1 receptor partial agonist,1,True,True,True
4462,CHEMBL3545331,CHEMBL226,AGONIST,Adenosine A1 receptor agonist,1,True,True,True
4463,CHEMBL440115,CHEMBL226,ANTAGONIST,Adenosine A1 receptor antagonist,1,True,True,True
4464,CHEMBL260933,CHEMBL255,ANTAGONIST,Adenosine A2b receptor antagonist,1,True,True,True
4465,CHEMBL1672627,CHEMBL255,ANTAGONIST,Adenosine A2b receptor antagonist,1,True,True,True
4466,CHEMBL3545204,CHEMBL255,ANTAGONIST,Adenosine A2b receptor antagonist,1,True,True,True
4467,CHEMBL3545204,CHEMBL256,ANTAGONIST,Adenosine A3 receptor antagonist,1,True,True,True
4468,CHEMBL3916700,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,1,True,True,True
4469,CHEMBL3916700,CHEMBL245,ANTAGONIST,Muscarinic acetylcholine receptor M3 antagonist,1,True,True,True
4470,CHEMBL5314389,CHEMBL1798,ANTAGONIST,Cysteinyl leukotriene receptor 1 antagonist,1,True,True,True
4471,CHEMBL2104927,CHEMBL249,ANTAGONIST,Neurokinin 1 receptor antagonist,2,True,True,True
4472,CHEMBL3301577,CHEMBL3559689,ANTAGONIST,Frizzled-8 antagonist,2,True,True,True
4473,CHEMBL2364652,CHEMBL2346493,ANTAGONIST,Frizzled-1 antagonist,2,True,True,True
4474,CHEMBL2364652,CHEMBL3559686,ANTAGONIST,Frizzled-2 antagonist,2,True,True,True
4475,CHEMBL2364652,CHEMBL3559687,ANTAGONIST,Frizzled-5 antagonist,2,True,True,True
4476,CHEMBL2364652,CHEMBL3559688,ANTAGONIST,Frizzled-7 antagonist,2,True,True,True
4477,CHEMBL2364652,CHEMBL3559689,ANTAGONIST,Frizzled-8 antagonist,2,True,True,True
4478,CHEMBL2369989,CHEMBL2203,AGONIST,Motilin receptor agonist,2,True,True,True
4479,CHEMBL1980391,CHEMBL3650,INHIBITOR,Fibroblast growth factor receptor 1 inhibitor,1,True,True,True
4480,CHEMBL1980391,CHEMBL4142,INHIBITOR,Fibroblast growth factor receptor 2 inhibitor,1,True,True,True
4481,CHEMBL1980391,CHEMBL1974,INHIBITOR,Tyrosine-protein kinase receptor FLT3 inhibitor,1,True,True,True
4482,CHEMBL1980391,CHEMBL1913,INHIBITOR,Platelet-derived growth factor receptor beta inhibitor,1,True,True,True
4483,CHEMBL1980391,CHEMBL2095227,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,1,True,True,True
4484,CHEMBL1980391,CHEMBL4722,INHIBITOR,Serine/threonine-protein kinase Aurora-A inhibitor,1,True,True,True
4485,CHEMBL1980391,CHEMBL3788,INHIBITOR,Serine/threonine-protein kinase PLK4 inhibitor,1,True,True,True
4487,CHEMBL4545915,CHEMBL3559703,INHIBITOR,PI3-kinase class I inhibitor,1,True,True,True
4488,CHEMBL4545915,CHEMBL203,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,1,True,True,True
4489,CHEMBL4545915,CHEMBL279,INHIBITOR,Vascular endothelial growth factor receptor 2 inhibitor,1,True,True,True
4490,CHEMBL4545915,CHEMBL1913,INHIBITOR,Platelet-derived growth factor receptor beta inhibitor,1,True,True,True
4491,CHEMBL6067987,CHEMBL3559684,INHIBITOR,Neurotrophic tyrosine kinase receptor inhibitor,1,True,True,True
4492,CHEMBL6067987,CHEMBL2093867,INHIBITOR,Protein kinase C (PKC) inhibitor,1,True,True,True
4493,CHEMBL6067987,CHEMBL2041,INHIBITOR,Tyrosine-protein kinase receptor RET inhibitor,1,True,True,True
4494,CHEMBL6067987,CHEMBL1913,INHIBITOR,Platelet-derived growth factor receptor beta inhibitor,1,True,True,True
4495,CHEMBL6067987,CHEMBL1974,INHIBITOR,Tyrosine-protein kinase receptor FLT3 inhibitor,1,True,True,True
4496,CHEMBL3545147,CHEMBL1991,INHIBITOR,Inhibitor of nuclear factor kappa B kinase beta subunit inhibitor,1,True,True,True
4497,CHEMBL3545090,CHEMBL5443,INHIBITOR,Cell division cycle 7-related protein kinase inhibitor,1,True,True,True
4498,CHEMBL3894860,CHEMBL331,INHIBITOR,Cyclin-dependent kinase 4 inhibitor,4,True,True,True
4499,CHEMBL3894860,CHEMBL2508,INHIBITOR,Cyclin-dependent kinase 6 inhibitor,4,True,True,True
4500,CHEMBL229430,CHEMBL4794,ANTAGONIST,Vanilloid receptor antagonist,1,True,True,True
4501,CHEMBL398338,CHEMBL4794,ANTAGONIST,Vanilloid receptor antagonist,1,True,True,True
4502,CHEMBL3545148,CHEMBL4794,ANTAGONIST,Vanilloid receptor antagonist,1,True,True,True
4503,CHEMBL504652,CHEMBL1907589,ANTAGONIST,Neuronal acetylcholine receptor; alpha4/beta2 antagonist,1,True,True,True
4504,CHEMBL1783256,CHEMBL4956,POSITIVE ALLOSTERIC MODULATOR,GABA receptor alpha-2 subunit positive allosteric modulator,1,True,True,True
4505,CHEMBL1783256,CHEMBL3026,POSITIVE ALLOSTERIC MODULATOR,GABA receptor alpha-3 subunit positive allosteric modulator,1,True,True,True
4506,CHEMBL1222883,CHEMBL4805,NEGATIVE ALLOSTERIC MODULATOR,P2X purinoceptor 7 negative allosteric modulator,1,True,True,True
4507,CHEMBL3678076,CHEMBL2331043,BLOCKER,Sodium channel alpha subunit blocker,2,True,True,True
4508,CHEMBL3545208,CHEMBL4296,BLOCKER,Sodium channel protein type IX alpha subunit blocker,1,True,True,True
4509,CHEMBL3545091,CHEMBL4296,BLOCKER,Sodium channel protein type IX alpha subunit blocker,1,True,True,True
4510,CHEMBL5095026,CHEMBL4296,BLOCKER,Sodium channel protein type IX alpha subunit blocker,1,True,True,True
4511,CHEMBL5095026,CHEMBL5451,BLOCKER,Sodium channel protein type X alpha subunit blocker,1,True,True,True
4512,CHEMBL3545209,CHEMBL2331043,BLOCKER,Sodium channel alpha subunit blocker,1,True,True,True
4513,CHEMBL429317,CHEMBL2492,POSITIVE ALLOSTERIC MODULATOR,Neuronal acetylcholine receptor protein alpha-7 subunit positive allosteric modulator,1,True,True,True
4514,CHEMBL214268,CHEMBL2492,AGONIST,Neuronal acetylcholine receptor protein alpha-7 subunit agonist,1,True,True,True
4515,CHEMBL2151570,CHEMBL2492,AGONIST,Neuronal acetylcholine receptor protein alpha-7 subunit agonist,1,True,True,True
4516,CHEMBL3545013,CHEMBL2492,PARTIAL AGONIST,Neuronal acetylcholine receptor protein alpha-7 subunit partial agonist,1,True,True,True
4517,CHEMBL2181753,CHEMBL5071,ANTAGONIST,G protein-coupled receptor 44 antagonist,1,True,True,True
4518,CHEMBL5095021,CHEMBL5071,ANTAGONIST,G protein-coupled receptor 44 antagonist,1,True,True,True
4519,CHEMBL561132,CHEMBL5071,ANTAGONIST,G protein-coupled receptor 44 antagonist,1,True,True,True
4520,CHEMBL3544941,CHEMBL5071,ANTAGONIST,G protein-coupled receptor 44 antagonist,1,True,True,True
4521,CHEMBL3545193,CHEMBL5251,INHIBITOR,Tyrosine-protein kinase BTK inhibitor,1,True,True,True
4522,CHEMBL4650214,CHEMBL3130,INHIBITOR,PI3-kinase p110-delta subunit inhibitor,3,True,True,True
4523,CHEMBL4456085,CHEMBL3983,INHIBITOR,Dual specificity protein kinase TTK inhibitor,1,True,True,True
4524,CHEMBL1277072,CHEMBL279,INHIBITOR,Vascular endothelial growth factor receptor 2 inhibitor,1,True,True,True
4525,CHEMBL3647420,CHEMBL203,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,3,True,True,True
4526,CHEMBL3647420,CHEMBL1824,INHIBITOR,Receptor protein-tyrosine kinase erbB-2 inhibitor,3,True,True,True
4528,CHEMBL3545354,CHEMBL3024,INHIBITOR,Serine/threonine-protein kinase PLK1 inhibitor,1,True,True,True
4529,CHEMBL4470585,CHEMBL3119,ANTAGONIST,Transient receptor potential cation channel subfamily V member 4 antagonist,2,True,True,True
4530,CHEMBL3707353,CHEMBL4296,BLOCKER,Sodium channel protein type IX alpha subunit blocker,1,True,True,True
4531,CHEMBL3707396,CHEMBL4805,ANTAGONIST,P2X purinoceptor 7 antagonist,-1,True,True,True
4532,CHEMBL3707354,CHEMBL1907589,MODULATOR,Neuronal acetylcholine receptor; alpha4/beta2 modulator,-1,True,True,True
4533,CHEMBL29919,CHEMBL4187,BLOCKER,Sodium channel protein type II alpha subunit blocker,2,True,True,True
4534,CHEMBL29919,CHEMBL5163,BLOCKER,Sodium channel protein type III alpha subunit blocker,2,True,True,True
4535,CHEMBL29919,CHEMBL2095229,BLOCKER,Voltage-gated L-type calcium channel blocker,2,True,True,True
4536,CHEMBL29919,CHEMBL4478,BLOCKER,Voltage-gated N-type calcium channel alpha-1B subunit blocker,2,True,True,True
4537,CHEMBL29919,CHEMBL4266,BLOCKER,Voltage-gated P/Q-type calcium channel alpha-1A subunit blocker,2,True,True,True
4538,CHEMBL29741,CHEMBL2096670,ANTAGONIST,Glutamate receptor ionotropic AMPA antagonist,2,True,True,True
4539,CHEMBL29741,CHEMBL2331043,BLOCKER,Sodium channel alpha subunit blocker,2,True,True,True
4540,CHEMBL2104449,CHEMBL2095152,OPENER,Sulfonylurea receptors; K-ATP channels opener,2,True,True,True
4541,CHEMBL2110814,CHEMBL2094124,ANTAGONIST,Glutamate [NMDA] receptor antagonist,2,True,True,True
4542,CHEMBL2364618,CHEMBL4794,ANTAGONIST,Vanilloid receptor antagonist,2,True,True,True
4543,CHEMBL3707397,CHEMBL4794,ANTAGONIST,Vanilloid receptor antagonist,1,True,True,True
4544,CHEMBL3707398,CHEMBL4794,ANTAGONIST,Vanilloid receptor antagonist,3,True,True,True
4545,CHEMBL3707378,CHEMBL6007,ANTAGONIST,Transient receptor potential cation channel subfamily A member 1 antagonist,-1,True,True,True
